,SessionId,ItemId,Timestamps
4311,90,142,15482
4312,28,67,10772
4313,167,129,10886
4314,153,135,683
4315,67,151,19901
4316,58,171,11163
4317,147,75,6757
4318,39,31,13849
4319,30,112,4003
4320,4,125,5964
4321,177,26,12272
4322,14,98,11558
4323,52,23,4830
4324,172,192,1679
4325,177,141,18489
4326,92,45,4049
4327,55,193,10911
4328,159,188,16759
4329,85,115,2128
4330,141,97,6864
4331,152,115,8248
4332,32,108,13611
4333,142,125,11627
4334,83,77,1073
4335,192,107,12907
4336,95,65,18072
4337,0,40,6229
4338,76,43,18449
4339,174,87,2677
4340,46,128,11541
4341,28,131,14550
4342,22,178,17456
4343,168,135,11408
4344,183,16,19280
4345,45,66,4414
4346,177,13,3731
4347,173,148,14150
4348,6,6,217
4349,180,196,9057
4350,170,185,7164
4351,198,15,2059
4352,23,161,17180
4353,10,31,9330
4354,96,173,13842
4355,189,183,8311
4356,124,14,14931
4357,26,65,13904
4358,167,64,2514
4359,101,84,6411
4360,194,94,8494
4361,62,9,6179
4362,189,20,1509
4363,81,74,14519
4364,63,27,16124
4365,68,88,16775
4366,131,140,8969
4367,74,121,11666
4368,119,102,11693
4369,52,179,3926
4370,84,126,1732
4371,179,49,780
4372,13,174,5710
4373,155,31,19122
4374,86,58,13620
4375,23,18,2928
4376,149,183,17118
4377,71,27,9575
4378,59,24,168
4379,147,166,15338
4380,129,50,18389
4381,20,176,19107
4382,169,0,11697
4383,86,170,9451
4384,134,107,18609
4385,19,29,19150
4386,196,156,9362
4387,76,123,18909
4388,162,175,4199
4389,187,4,5337
4390,196,172,11270
4391,166,87,12796
4392,11,39,696
4393,37,51,17505
4394,130,89,3916
4395,24,152,9454
4396,0,154,12720
4397,74,89,6474
4398,120,72,3752
4399,121,164,15570
4400,77,83,19565
4401,150,101,5434
4402,152,192,14020
4403,157,114,17306
4404,100,103,8167
4405,37,66,4170
4406,98,131,4693
4407,40,112,10543
4408,66,162,11963
4409,60,159,5023
4410,52,43,10735
4411,74,120,5238
4412,68,160,17883
4413,4,28,1371
4414,181,154,3460
4415,66,140,16169
4416,198,136,7997
4417,135,169,2777
4418,70,4,9716
4419,41,80,13255
4420,148,117,11555
4421,47,193,984
4422,123,54,15515
4423,186,20,3562
4424,126,66,1778
4425,99,128,16673
4426,157,148,10892
4427,179,42,18911
4428,188,75,9853
4429,152,18,12366
4430,51,150,17748
4431,163,169,402
4432,158,170,11366
4433,56,51,6461
4434,85,119,11001
4435,116,107,6378
4436,18,175,4597
4437,7,106,13005
4438,74,118,9392
4439,42,69,5635
4440,118,3,17329
4441,105,159,17836
4442,105,17,10838
4443,200,151,13064
4444,149,122,15052
4445,183,54,5199
4446,167,113,12522
4447,172,52,10081
4448,159,84,939
4449,134,190,19108
4450,135,9,1050
4451,144,43,10417
4452,8,46,19843
4453,110,199,5345
4454,153,143,9555
4455,97,200,18058
4456,154,63,3780
4457,110,176,5458
4458,88,142,243
4459,18,121,6692
4460,135,83,17686
4461,105,54,1911
4462,56,111,9517
4463,8,161,9655
4464,130,159,18997
4465,105,93,3844
4466,143,165,3266
4467,57,15,12745
4468,73,178,9217
4469,82,185,18037
4470,115,10,17491
4471,168,22,14178
4472,123,115,8722
4473,67,159,18458
4474,153,172,11222
4475,31,62,14863
4476,30,197,13911
4477,155,46,16028
4478,160,15,3548
4479,133,121,18783
4480,113,141,4351
4481,146,174,16550
4482,47,55,4938
4483,170,198,1757
4484,95,117,13574
4485,172,164,13053
4486,88,137,6495
4487,26,95,18683
4488,9,64,8139
4489,116,9,2283
4490,86,176,5105
4491,85,154,18856
4492,28,50,8016
4493,13,50,8612
4494,164,47,18793
4495,109,165,1070
4496,90,38,15151
4497,191,45,4019
4498,135,108,7778
4499,94,140,1723
4500,90,108,10843
4501,48,198,15397
4502,178,71,4127
4503,117,94,5674
4504,69,42,12586
4505,88,11,4776
4506,111,33,1954
4507,198,13,10886
4508,187,127,13638
4509,45,155,11843
4510,68,122,9915
4511,119,158,3484
4512,192,4,14068
4513,53,156,14677
4514,83,106,18256
4515,171,89,15666
4516,129,172,9288
4517,27,168,19844
4518,108,30,1970
4519,160,165,7330
4520,125,141,6734
4521,70,153,16274
4522,108,38,9154
4523,59,172,3749
4524,197,170,9889
4525,168,76,14180
4526,12,88,12833
4527,1,173,11782
4528,117,189,2607
4529,124,12,16386
4530,118,66,14243
4531,73,93,9381
4532,61,24,15761
4533,16,171,12287
4534,33,13,6128
4535,78,155,15869
4536,48,158,13674
4537,172,165,16983
4538,174,2,17955
4539,96,99,4083
4540,171,103,8934
4541,131,189,7878
4542,179,79,5072
4543,168,123,16922
4544,170,45,5501
4545,61,142,19557
4546,77,68,12454
4547,61,107,12998
4548,19,57,7657
4549,153,65,16633
4550,184,13,15973
4551,158,24,18458
4552,95,174,19889
4553,174,17,10660
4554,131,87,12386
4555,12,91,12078
4556,34,194,19126
4557,94,139,14986
4558,4,157,1654
4559,181,5,16536
4560,29,157,10975
4561,72,80,7898
4562,103,83,2701
4563,130,117,1584
4564,42,21,523
4565,167,50,3204
4566,28,171,8365
4567,80,190,4629
4568,170,142,13050
4569,13,34,1696
4570,59,64,1027
4571,85,80,13212
4572,185,136,18508
4573,87,148,12165
4574,133,108,15200
4575,83,21,19856
4576,107,86,2219
4577,135,138,8260
4578,41,69,19249
4579,152,47,5676
4580,194,95,11959
4581,0,44,13994
4582,124,155,817
4583,112,47,19418
4584,172,118,13169
4585,41,187,5575
4586,2,115,2037
4587,155,194,7187
4588,172,133,4162
4589,110,38,16786
4590,179,162,14057
4591,180,45,2533
4592,99,25,15414
4593,131,154,13596
4594,94,137,18588
4595,33,160,3183
4596,85,187,9705
4597,36,120,2628
4598,192,26,1792
4599,18,170,11767
4600,15,114,199
4601,145,17,7667
4602,138,101,12242
4603,181,188,17899
4604,59,102,5665
4605,43,51,18669
4606,32,101,252
4607,137,10,14453
4608,91,115,13854
4609,89,32,796
4610,178,132,12749
4611,48,118,6913
4612,86,161,9672
4613,67,37,16622
4614,176,169,10334
4615,28,159,12403
4616,48,64,3581
4617,170,55,4586
4618,18,50,4943
4619,35,26,12271
4620,60,74,18000
4621,42,183,3345
4622,119,22,5494
4623,11,111,8686
4624,155,77,3372
4625,104,157,16505
4626,140,31,2656
4627,96,69,11031
4628,103,193,17173
4629,30,199,16144
4630,193,35,1297
4631,87,119,12409
4632,99,53,6827
4633,200,19,10296
4634,145,128,1204
4635,20,79,19238
4636,159,16,18010
4637,197,33,13960
4638,121,56,17963
4639,193,8,3132
4640,40,166,6313
4641,10,40,7525
4642,154,138,618
4643,162,46,16058
4644,168,6,5613
4645,154,188,19989
4646,89,104,10717
4647,74,134,17514
4648,35,52,10172
4649,190,101,17559
4650,134,140,19462
4651,117,17,4109
4652,142,194,16108
4653,92,56,2626
4654,56,50,12240
4655,46,178,17651
4656,167,176,15874
4657,79,40,10338
4658,134,58,4038
4659,101,107,42
4660,164,194,18869
4661,74,124,17023
4662,34,30,10740
4663,144,110,5100
4664,132,79,16439
4665,122,181,12827
4666,16,83,13340
4667,96,147,1345
4668,57,159,6774
4669,43,126,1825
4670,65,127,322
4671,144,53,14099
4672,30,147,16698
4673,63,144,3662
4674,128,108,7386
4675,47,109,4129
4676,102,49,15529
4677,2,91,7799
4678,17,49,8746
4679,164,92,14729
4680,181,153,8820
4681,60,177,7622
4682,13,54,2924
4683,188,167,9034
4684,151,100,14129
4685,66,63,3508
4686,35,134,4651
4687,92,104,19005
4688,115,65,14464
4689,149,128,14044
4690,167,61,19710
4691,176,33,19382
4692,8,126,13172
4693,183,185,8051
4694,133,84,4893
4695,137,35,8217
4696,138,0,2330
4697,119,135,11503
4698,4,36,6935
4699,96,1,1548
4700,163,19,442
4701,135,65,10955
4702,101,65,416
4703,138,107,16752
4704,84,40,822
4705,5,127,7284
4706,83,29,1985
4707,133,9,4185
4708,187,188,7853
4709,140,52,4171
4710,196,142,19677
4711,158,138,2083
4712,79,183,18923
4713,148,65,6118
4714,93,13,3776
4715,137,22,11310
4716,57,147,18600
4717,68,102,6119
4718,71,39,16035
4719,14,71,16927
4720,82,0,10095
4721,125,21,9523
4722,183,114,19208
4723,103,31,9666
4724,130,182,10765
4725,23,198,6535
4726,178,38,3915
4727,113,99,18787
4728,112,131,4820
4729,196,150,14170
4730,96,140,17963
4731,82,82,7074
4732,101,43,7302
4733,177,18,1119
4734,147,1,15959
4735,169,63,10489
4736,110,20,17822
4737,115,2,1991
4738,3,61,5406
4739,181,9,487
4740,149,0,11715
4741,67,41,9322
4742,120,9,9309
4743,133,81,9303
4744,23,120,2267
4745,79,131,13758
4746,47,86,19278
4747,148,60,14545
4748,189,182,7262
4749,82,150,14909
4750,182,112,19451
4751,142,121,14015
4752,54,168,2402
4753,72,16,9237
4754,158,179,19728
4755,91,34,14063
4756,143,116,6958
4757,112,72,18881
4758,9,190,12701
4759,98,15,19354
4760,199,76,4884
4761,95,150,11953
4762,135,133,6499
4763,128,57,7280
4764,171,105,10825
4765,103,160,12706
4766,47,179,3339
4767,132,108,10027
4768,189,11,10738
4769,9,174,14594
4770,166,24,17373
4771,3,152,5519
4772,101,59,17942
4773,83,160,7439
4774,103,188,4881
4775,100,8,11984
4776,165,4,18006
4777,128,122,9785
4778,19,87,15275
4779,108,100,3902
4780,195,12,10886
4781,167,128,2947
4782,194,21,5571
4783,8,8,13642
4784,26,7,5810
4785,7,79,12262
4786,143,120,7769
4787,174,90,11758
4788,137,101,15681
4789,4,146,11877
4790,163,144,6822
4791,140,32,9744
4792,21,90,19389
4793,34,112,13873
4794,67,189,280
4795,100,185,12591
4796,109,10,9627
4797,55,39,17667
4798,68,33,19479
4799,52,136,9682
4800,143,149,2386
4801,134,163,226
4802,107,135,2885
4803,185,131,4690
4804,144,77,16715
4805,16,95,10354
4806,51,143,431
4807,10,133,2885
4808,23,21,9669
4809,97,105,17810
4810,190,44,17763
4811,71,195,15282
4812,28,105,6334
4813,171,152,12359
4814,153,39,3330
4815,42,73,13147
4816,106,26,8360
4817,85,47,15412
4818,20,50,9757
4819,176,169,12766
4820,75,117,3495
4821,160,170,16821
4822,33,144,15453
4823,34,94,2110
4824,57,166,576
4825,57,125,1956
4826,93,44,3129
4827,44,105,19520
4828,124,144,11173
4829,134,5,2287
4830,200,119,17602
4831,152,55,12498
4832,148,112,13816
4833,84,138,9035
4834,37,155,13264
4835,153,16,16257
4836,39,195,17674
4837,36,106,6887
4838,161,82,4436
4839,60,158,3601
4840,135,197,9201
4841,158,10,2611
4842,148,164,13236
4843,76,197,5439
4844,47,90,1752
4845,46,119,14798
4846,180,65,2271
4847,8,164,10450
4848,154,130,16439
4849,160,78,18039
4850,44,150,19553
4851,13,82,4201
4852,78,55,205
4853,13,130,599
4854,0,42,12727
4855,99,92,18896
4856,108,105,16983
4857,130,30,19580
4858,131,15,4712
4859,85,27,6025
4860,83,161,833
4861,174,44,16828
4862,39,152,16427
4863,107,85,19903
4864,189,104,13807
4865,66,190,8532
4866,91,56,16441
4867,125,178,12953
4868,158,171,11787
4869,171,116,13314
4870,164,40,11178
4871,43,126,16307
4872,111,82,14731
4873,181,77,3127
4874,126,16,18211
4875,161,93,17726
4876,49,112,864
4877,96,72,6544
4878,151,40,9443
4879,137,1,8064
4880,97,178,13387
4881,118,75,16103
4882,110,94,5786
4883,70,90,19575
4884,134,4,5595
4885,183,196,3445
4886,74,43,13747
4887,109,164,19270
4888,124,62,15723
4889,158,112,15145
4890,88,1,10458
4891,122,102,7061
4892,42,144,2980
4893,25,76,137
4894,8,141,6003
4895,99,38,3286
4896,179,16,4246
4897,43,90,10726
4898,172,161,15293
4899,84,91,5463
4900,3,179,13735
4901,77,101,17706
4902,153,194,12399
4903,131,172,14637
4904,46,109,10602
4905,75,100,17238
4906,181,112,18505
4907,128,79,15113
4908,66,165,12598
4909,74,174,13613
4910,34,184,11956
4911,91,149,11220
4912,148,103,11236
4913,115,191,5958
4914,166,15,567
4915,37,80,6473
4916,21,137,6856
4917,31,171,13045
4918,197,137,19848
4919,183,108,8145
4920,67,73,5392
4921,65,105,12629
4922,191,28,4277
4923,132,196,11911
4924,167,77,11400
4925,65,42,4907
4926,23,174,10685
4927,74,129,5294
4928,36,160,2182
4929,63,106,5738
4930,67,83,1809
4931,11,99,13281
4932,196,90,10458
4933,39,95,16709
4934,40,70,18891
4935,174,6,18891
4936,130,79,3798
4937,68,24,7347
4938,25,125,624
4939,179,77,19818
4940,19,58,10879
4941,57,88,19448
4942,145,46,16938
4943,41,110,14956
4944,85,84,15026
4945,142,23,15482
4946,159,186,11078
4947,178,25,41
4948,31,46,18797
4949,18,113,4561
4950,122,89,9811
4951,176,16,17912
4952,156,137,18988
4953,53,143,4888
4954,182,122,15726
4955,196,45,10926
4956,89,132,13299
4957,165,107,282
4958,118,117,17063
4959,79,98,15069
4960,33,57,8664
4961,85,149,8315
4962,124,70,16382
4963,7,61,6190
4964,98,182,9633
4965,194,131,7483
4966,193,109,8677
4967,181,199,9234
4968,36,189,18410
4969,177,46,15187
4970,151,25,2000
4971,38,101,4130
4972,140,13,19639
4973,52,178,8697
4974,111,116,16505
4975,35,116,14389
4976,1,152,19629
4977,166,161,19107
4978,94,64,6992
4979,31,182,14670
4980,131,129,207
4981,24,199,3007
4982,77,45,10734
4983,91,160,2904
4984,99,121,1899
4985,106,83,8816
4986,2,84,18669
4987,66,30,2212
4988,100,144,19677
4989,197,193,14174
4990,54,39,7237
4991,163,149,1178
4992,6,54,1419
4993,118,179,16552
4994,186,178,18730
4995,120,72,11451
4996,7,138,19644
4997,130,191,6578
4998,97,123,7556
4999,159,16,13127
5000,18,78,17533
5001,149,32,2252
5002,43,89,9830
5003,132,178,15104
5004,190,117,9123
5005,146,137,1708
5006,81,162,8721
5007,79,77,2729
5008,144,32,16302
5009,79,83,8902
5010,26,200,18537
5011,17,31,1326
5012,47,119,17459
5013,79,55,6874
5014,15,117,17279
5015,50,109,16708
5016,66,79,6694
5017,92,128,16886
5018,6,188,1364
5019,2,82,10161
5020,61,36,19155
5021,101,99,6656
5022,52,65,7458
5023,191,116,2349
5024,31,102,2882
5025,82,127,10660
5026,16,67,5127
5027,122,44,12331
5028,130,150,3361
5029,177,136,6350
5030,62,165,1261
5031,128,85,4544
5032,96,2,8204
5033,108,108,6482
5034,1,120,16209
5035,16,141,15890
5036,62,31,3375
5037,192,187,6601
5038,173,165,9549
5039,172,156,8661
5040,7,133,11287
5041,158,135,8538
5042,100,135,3198
5043,89,105,19645
5044,27,139,8444
5045,68,53,18737
5046,100,99,14018
5047,155,185,6409
5048,159,183,8553
5049,40,108,11303
5050,56,42,16103
5051,53,16,6414
5052,140,49,4303
5053,185,158,10021
5054,108,63,18453
5055,154,180,17413
5056,115,120,6793
5057,182,168,9680
5058,71,46,5208
5059,183,83,15482
5060,140,160,3932
5061,106,33,463
5062,85,123,7538
5063,108,84,11067
5064,33,168,18448
5065,22,105,11847
5066,49,23,2223
5067,107,159,3227
5068,72,176,19471
5069,33,24,12695
5070,6,170,9196
5071,37,127,8731
5072,14,173,14319
5073,163,53,9265
5074,37,135,6514
5075,104,40,5196
5076,80,56,810
5077,5,154,11334
5078,83,152,9109
5079,106,43,6838
5080,108,98,11470
5081,42,178,15918
5082,178,142,17117
5083,113,126,9800
5084,2,16,3704
5085,180,66,13312
5086,176,42,14847
5087,193,29,9220
5088,147,138,13634
5089,115,101,4188
5090,67,124,1594
5091,108,39,8941
5092,20,52,17803
5093,120,139,17789
5094,25,136,6723
5095,107,144,11428
5096,66,86,8898
5097,161,97,11359
5098,65,170,4926
5099,48,176,19951
5100,5,125,16382
5101,21,70,14606
5102,35,192,16186
5103,149,158,14400
5104,159,6,11492
5105,109,31,12773
5106,58,177,18330
5107,8,45,5339
5108,120,165,4506
5109,155,88,7202
5110,69,167,17086
5111,84,162,1110
5112,28,78,18114
5113,36,12,3039
5114,109,156,9601
5115,82,95,15374
5116,174,145,19505
5117,131,121,13855
5118,97,19,13546
5119,13,86,17340
5120,102,46,18186
5121,87,140,4433
5122,14,170,13637
5123,194,166,5076
5124,45,138,814
5125,199,81,10435
5126,13,54,15987
5127,115,25,9640
5128,104,4,11417
5129,179,62,18774
5130,195,99,11861
5131,169,63,6070
5132,12,44,6367
5133,92,76,3717
5134,199,94,16449
5135,160,41,6277
5136,66,185,11422
5137,57,59,19829
5138,8,188,9478
5139,175,37,6729
5140,148,158,10001
5141,43,7,10757
5142,90,181,18963
5143,166,111,10518
5144,174,197,5297
5145,50,2,1821
5146,164,71,8712
5147,38,107,16884
5148,136,14,7357
5149,179,132,18977
5150,5,128,15370
5151,65,98,733
5152,47,156,7380
5153,120,52,12023
5154,72,160,1350
5155,31,121,16884
5156,63,34,577
5157,110,15,12129
5158,82,179,15877
5159,178,104,7653
5160,87,15,11956
5161,114,65,16046
5162,200,173,13768
5163,49,87,18249
5164,57,38,16284
5165,2,194,384
5166,120,28,13859
5167,129,134,14629
5168,184,96,13976
5169,110,0,12891
5170,105,153,18190
5171,18,89,2450
5172,37,21,6881
5173,167,35,17120
5174,148,81,1257
5175,72,114,10885
5176,51,112,5802
5177,173,29,9692
5178,123,124,1136
5179,177,133,10709
5180,55,92,5529
5181,195,21,2614
5182,126,40,12200
5183,132,172,12572
5184,29,171,5358
5185,97,62,9547
5186,167,15,5567
5187,181,72,9729
5188,139,45,12940
5189,66,190,1107
5190,71,38,8601
5191,129,82,1231
5192,101,132,16993
5193,139,162,11117
5194,83,176,10168
5195,165,96,14541
5196,189,29,4034
5197,177,14,16084
5198,143,60,12078
5199,190,117,17061
5200,62,175,15738
5201,0,25,11632
5202,144,110,17655
5203,163,10,18944
5204,24,46,18036
5205,16,88,8535
5206,85,70,4853
5207,187,81,10752
5208,70,66,9812
5209,100,166,1506
5210,126,146,8005
5211,91,81,2398
5212,82,47,3669
5213,121,186,1148
5214,147,163,4662
5215,38,48,13899
5216,0,189,14275
5217,3,27,1639
5218,74,199,7398
5219,30,22,11521
5220,12,36,2240
5221,171,56,16562
5222,198,178,6028
5223,126,168,16524
5224,143,124,15230
5225,63,53,6296
5226,188,2,14459
5227,156,195,16252
5228,40,15,16604
5229,42,143,13972
5230,86,134,3200
5231,105,119,4873
5232,153,125,13513
5233,179,8,5759
5234,131,25,6606
5235,124,24,12402
5236,141,164,14058
5237,115,161,14478
5238,181,150,10120
5239,35,121,6032
5240,122,26,4510
5241,82,141,1187
5242,13,10,687
5243,69,180,15004
5244,90,95,3594
5245,150,144,15464
5246,10,160,4881
5247,127,124,3352
5248,104,71,17617
5249,189,13,11137
5250,19,174,8354
5251,86,1,12483
5252,16,148,15762
5253,69,188,13909
5254,72,134,3753
5255,102,120,12220
5256,156,18,13750
5257,108,58,14842
5258,113,104,14942
5259,94,47,15189
5260,186,121,14767
5261,5,155,19190
5262,39,41,9948
5263,199,51,14308
5264,164,68,3869
5265,25,8,9620
5266,46,81,13750
5267,51,13,1841
5268,81,119,18303
5269,91,179,6715
5270,133,59,2746
5271,43,67,16380
5272,3,102,17830
5273,4,125,10413
5274,136,59,14103
5275,104,28,10367
5276,70,30,2103
5277,137,100,3453
5278,60,54,3117
5279,197,109,7513
5280,32,90,9170
5281,118,121,4325
5282,187,8,10171
5283,153,164,15400
5284,100,195,3348
5285,89,57,9171
5286,126,126,5542
5287,67,1,12378
5288,19,131,19776
5289,175,103,14201
5290,13,167,9613
5291,103,80,10321
5292,6,182,10171
5293,9,96,6303
5294,21,147,11079
5295,178,14,9402
5296,118,88,4563
5297,13,66,15222
5298,24,40,6363
5299,95,168,16038
5300,200,148,3997
5301,19,75,17437
5302,39,181,4309
5303,97,153,14458
5304,5,95,6889
5305,125,158,10290
5306,137,197,19826
5307,75,7,13131
5308,26,155,4668
5309,34,1,13827
5310,121,52,6961
5311,78,53,8916
5312,173,71,3729
5313,16,32,9393
5314,15,152,11875
5315,180,44,16025
5316,62,79,10701
5317,40,153,17053
5318,80,93,8659
5319,33,41,5645
5320,103,200,19960
5321,131,57,14842
5322,21,68,9677
5323,103,29,16019
5324,12,141,3718
5325,87,39,15897
5326,69,173,4987
5327,178,71,19313
5328,77,48,1666
5329,45,117,19606
5330,175,11,5347
5331,183,129,8424
5332,24,172,1182
5333,60,180,5175
5334,184,39,3448
5335,126,133,8871
5336,149,31,2011
5337,141,65,5622
5338,72,142,2967
5339,146,40,1223
5340,135,119,2754
5341,183,176,7864
5342,189,65,4495
5343,122,178,6685
5344,124,197,10212
5345,113,68,867
5346,65,51,18467
5347,92,87,5454
5348,180,75,2825
5349,157,73,7446
5350,150,76,3429
5351,58,124,13400
5352,31,186,2407
5353,86,122,16804
5354,104,83,16465
5355,197,150,13737
5356,77,112,4709
5357,128,103,3345
5358,31,20,15892
5359,111,61,3864
5360,78,132,15976
5361,127,45,17549
5362,95,0,3863
5363,185,106,8523
5364,142,59,9417
5365,139,60,7897
5366,107,6,13544
5367,142,3,4140
5368,183,9,12794
5369,74,96,1324
5370,41,43,8389
5371,56,77,9627
5372,123,118,7820
5373,78,141,10452
5374,200,154,1202
5375,98,124,4275
5376,90,196,3966
5377,112,56,3568
5378,162,160,13991
5379,105,8,11080
5380,154,0,18124
5381,97,119,6011
5382,89,8,2972
5383,94,134,3294
5384,10,96,1535
5385,162,108,12449
5386,197,15,1173
5387,192,149,8022
5388,96,159,11955
5389,63,81,7616
5390,193,130,5402
5391,131,32,13469
5392,102,163,1583
5393,37,140,10412
5394,24,200,16706
5395,171,49,19078
5396,86,159,15991
5397,59,80,17828
5398,127,132,15831
5399,64,91,14308
5400,49,79,14699
5401,175,153,18416
5402,151,39,16572
5403,76,139,10682
5404,78,175,11250
5405,200,2,8633
5406,36,60,3180
5407,128,75,19691
5408,162,13,4991
5409,158,27,8920
5410,18,32,11329
5411,116,48,19528
5412,132,66,15742
5413,11,13,14182
5414,162,118,9134
5415,127,142,390
5416,26,34,13229
5417,16,171,1386
5418,176,32,16286
5419,188,125,13771
5420,60,187,1447
5421,178,150,3630
5422,30,139,5598
5423,78,198,4945
5424,113,61,14162
5425,138,85,4057
5426,194,184,3923
5427,138,142,1625
5428,165,172,5776
5429,166,199,13515
5430,117,152,18727
5431,132,157,12312
5432,122,88,15205
5433,62,23,16721
5434,76,8,15126
5435,90,45,1084
5436,120,57,1077
5437,135,54,4174
5438,119,9,8442
5439,64,68,1808
5440,42,146,5546
5441,145,198,2001
5442,189,93,14546
5443,140,160,16992
5444,88,165,19523
5445,118,1,4166
5446,155,103,7658
5447,143,171,17502
5448,180,37,13645
5449,94,2,161
5450,157,50,18043
5451,66,191,2658
5452,12,7,485
5453,78,87,11804
5454,15,48,15475
5455,145,59,15280
5456,40,80,18708
5457,77,123,10920
5458,67,135,464
5459,103,52,8929
5460,159,71,15004
5461,173,194,4986
5462,56,12,5372
5463,21,13,3289
5464,163,111,14058
5465,45,120,4678
5466,167,30,5780
5467,103,43,11223
5468,7,104,14678
5469,66,78,1180
5470,85,37,3691
5471,73,65,11460
5472,50,192,11756
5473,47,125,16592
5474,194,26,14396
5475,7,199,1308
5476,169,150,18424
5477,105,170,5210
5478,36,117,14920
5479,22,12,19315
5480,7,28,1038
5481,39,147,10632
5482,122,6,2221
5483,129,117,8745
5484,103,172,12858
5485,79,167,17041
5486,29,116,18402
5487,155,27,19175
5488,21,126,7823
5489,115,121,6555
5490,195,45,10097
5491,78,150,5092
5492,152,194,13832
5493,185,118,466
5494,116,137,1465
5495,38,38,18587
5496,65,140,19001
5497,7,75,13890
5498,59,72,18233
5499,56,192,12905
5500,181,116,1781
5501,150,123,3222
5502,145,107,5309
5503,22,59,6060
5504,109,151,11394
5505,6,197,4932
5506,192,49,11933
5507,62,69,8290
5508,91,65,638
5509,2,196,2172
5510,142,154,6599
5511,70,21,16826
5512,7,165,6001
5513,195,192,12999
5514,39,125,9569
5515,194,168,9138
5516,148,51,8743
5517,126,39,18960
5518,193,15,4182
5519,159,154,16930
5520,32,169,5843
5521,35,180,16951
5522,161,156,10006
5523,5,25,14808
5524,20,55,14796
5525,26,81,8416
5526,70,5,11356
5527,81,90,19856
5528,160,15,2076
5529,36,135,16316
5530,79,111,15108
5531,145,50,4533
5532,7,58,2623
5533,79,58,13859
5534,99,75,7546
5535,95,79,17394
5536,16,165,1625
5537,47,95,9361
5538,173,37,12058
5539,200,82,10314
5540,164,74,10597
5541,75,157,2637
5542,8,70,14665
5543,62,187,11756
5544,87,86,5865
5545,79,59,1238
5546,65,169,5132
5547,61,98,5659
5548,192,5,15127
5549,54,144,19964
5550,47,118,8775
5551,31,87,15659
5552,199,176,18485
5553,28,125,7
5554,8,18,17850
5555,90,170,2146
5556,131,169,7391
5557,88,191,16770
5558,63,113,8397
5559,196,110,7311
5560,118,130,12461
5561,186,157,2150
5562,19,62,9502
5563,14,6,3109
5564,42,128,16838
5565,3,102,6175
5566,127,106,17017
5567,70,196,1592
5568,45,194,4708
5569,97,168,18000
5570,37,25,11342
5571,43,13,7558
5572,123,61,13950
5573,20,149,14475
5574,54,168,15508
5575,61,170,9941
5576,13,8,7409
5577,101,85,17132
5578,124,19,10493
5579,101,173,647
5580,19,193,16740
5581,70,196,19694
5582,131,99,7983
5583,102,137,3276
5584,169,81,18531
5585,179,190,9174
5586,20,182,18281
5587,82,169,8535
5588,135,5,18482
5589,164,49,309
5590,36,20,13134
5591,69,160,31
5592,109,152,552
5593,106,135,15475
5594,110,118,13184
5595,112,76,18723
5596,14,94,4698
5597,24,70,19605
5598,134,183,11148
5599,72,47,9787
5600,22,78,8745
5601,30,89,12224
5602,72,28,1145
5603,117,76,2132
5604,98,81,5827
5605,162,168,13095
5606,184,22,4865
5607,117,71,10808
5608,48,75,14220
5609,140,182,1161
5610,30,98,17418
5611,101,39,14468
5612,162,93,18613
5613,37,184,4587
5614,182,148,11651
5615,197,120,14295
5616,104,93,414
5617,93,149,16661
5618,119,133,5700
5619,56,85,18870
5620,45,41,995
5621,23,53,16709
5622,167,59,11073
5623,56,140,10527
5624,174,89,11509
5625,22,102,3469
5626,186,113,14406
5627,133,68,14933
5628,57,110,10445
5629,59,155,9927
5630,7,39,8691
5631,55,40,5363
5632,38,165,19197
5633,176,141,6364
5634,82,40,11957
5635,5,90,15018
5636,100,64,10685
5637,168,53,19354
5638,198,80,8493
5639,164,38,1887
5640,5,68,14057
5641,7,187,18222
5642,134,52,5077
5643,180,111,13273
5644,15,165,4566
5645,132,141,2157
5646,125,43,17805
5647,149,59,12882
5648,195,49,12306
5649,158,42,17954
5650,16,196,12531
5651,200,62,671
5652,9,193,17611
5653,3,86,13272
5654,60,72,13513
5655,152,180,8685
5656,177,90,17710
5657,65,166,2459
5658,196,12,3980
5659,70,196,5328
5660,46,89,2632
5661,199,47,14867
5662,172,67,2576
5663,26,120,7569
5664,183,86,17092
5665,34,80,13741
5666,49,156,13808
5667,138,120,6096
5668,29,9,16655
5669,11,86,19535
5670,190,16,1904
5671,18,192,17640
5672,52,23,8270
5673,51,20,3586
5674,86,106,19221
5675,11,138,10229
5676,121,160,15422
5677,37,49,7208
5678,19,97,1230
5679,115,109,3717
5680,136,8,8691
5681,17,130,15728
5682,34,35,17512
5683,156,52,9150
5684,13,49,13004
5685,157,197,17086
5686,127,149,1011
5687,185,25,4554
5688,117,27,12225
5689,121,179,4270
5690,146,126,11587
5691,38,33,9333
5692,117,75,4508
5693,149,101,7158
5694,21,75,6245
5695,17,103,1693
5696,191,151,11446
5697,97,16,14020
5698,136,81,4252
5699,189,75,3539
5700,101,69,13518
5701,42,90,17971
5702,83,5,6315
5703,87,121,6562
5704,18,97,18097
5705,97,155,4586
5706,108,44,1910
5707,64,184,19277
5708,141,90,5296
5709,144,15,2251
5710,107,170,1114
5711,44,194,13217
5712,165,70,12051
5713,150,51,3278
5714,96,150,2815
